Importance,Level,Job Zone,Code,Occupation
75,60,4,25-2023.00,"Career/Technical Education Teachers, Middle School"
75,60,3,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
75,57,2,51-7021.00,Furniture Finishers
75,57,2,51-8013.00,Power Plant Operators
75,57,3,39-9041.00,Residential Advisors
75,56,3,47-2111.00,Electricians
75,55,2,49-9031.00,Home Appliance Repairers
75,54,3,25-3021.00,Self-Enrichment Teachers
75,53,2,43-4021.00,Correspondence Clerks
75,53,2,47-3012.00,Helpers--Carpenters
75,50,4,27-1014.00,Special Effects Artists and Animators
74,70,4,15-1243.01,Data Warehousing Specialists
74,69,5,19-3092.00,Geographers
74,68,2,47-5013.00,"Service Unit Operators, Oil and Gas"
74,66,3,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
74,66,4,15-1212.00,Information Security Analysts
74,64,2,39-4021.00,Funeral Attendants
74,64,2,41-2022.00,Parts Salespersons
74,64,4,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
74,63,3,49-9064.00,Watch and Clock Repairers
74,62,4,41-3011.00,Advertising Sales Agents
74,62,2,45-2011.00,Agricultural Inspectors
74,61,3,13-1041.08,Customs Brokers
74,61,4,11-9179.01,Fitness and Wellness Coordinators
74,60,3,53-7021.00,Crane and Tower Operators
74,60,2,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
74,60,3,31-2011.00,Occupational Therapy Assistants
74,59,3,17-3011.00,Architectural and Civil Drafters
74,57,4,13-1041.01,Environmental Compliance Inspectors
74,56,4,27-3041.00,Editors
74,56,4,27-4032.00,Film and Video Editors
74,51,2,53-7073.00,Wellhead Pumpers
74,42,2,49-3091.00,Bicycle Repairers
73,72,5,25-1067.00,"Sociology Teachers, Postsecondary"
73,70,5,19-3041.00,Sociologists
73,66,2,53-4041.00,Subway and Streetcar Operators
73,65,5,21-2011.00,Clergy
73,64,4,17-2199.11,Solar Energy Systems Engineers
73,63,3,53-5031.00,Ship Engineers
